id_bien;code_com_dep_5;No voie;B/T/Q;Type de voie;Voie;Nombre pieces principales;Surface Carrez du 1er lot;Surface reelle bati;Surface terrain;Type local
23563;92026;9001;;;IMMEUBLE LE ZODIAQUE;1;104.64;98;;Appartement
23564;92062;2;;RUE;GERHARD;2;41.71;41;;Appartement
23565;92063;11;;RUE;COLONEL DE ROCHEBRUNE;4;71.81;72;;Appartement
23566;92026;102;;AV;MARCEAU;4;89.59;90;;Appartement
23567;92063;56;;RUE;SOPHIE RODRIGUES;3;64.22;53;;Appartement
23568;92026;30;;RUE;BAUDIN;2;52.43;49;;Appartement
23569;92050;8;;RUE;DES AMANDIERS;1;24.42;26;;Appartement
23570;92026;72;;AV;MARCEAU;1;28.67;32;;Appartement
23571;92026;108;;AV;DE LA REPUBLIQUE;1;27.24;28;;Appartement
23572;92073;15;;RUE;DE LA LIBERTE;3;75.54;78;;Appartement
23573;92026;2;;RUE;ALICE;2;42.1;42;;Appartement
23574;92073;20;;RUE;DES BOURETS;3;35;46;;Appartement
23575;92026;37;;AV;PUVIS DE CHAVANNES;3;65.5;64;;Appartement
23576;92026;8;;RUE;JEAN MOULIN;3;60.35;70;;Appartement
23577;92026;1;;RUE;DE COLOMBES;3;73.72;80;;Appartement
23578;92062;21;;RUE;ROUGET DE LISLE;3;71.72;64;;Appartement
23579;92063;2;;RUE;DE LA MELONNIERE;2;40.51;36;;Appartement
23580;92026;51;;AV;PASTEUR;3;30;56;;Appartement
23581;92063;71;;RUE;SOPHIE RODRIGUES;2;32.73;38;;Maison
23582;92062;38;B;RUE;AUGUSTE BLANCHE;2;33.65;32;;Appartement
23583;92063;14;;VLA;DU PARC;5;121.61;122;;Maison
23584;92062;23;;RUE;LOUIS POUEY;1;18.8;19;;Appartement
23585;92063;117;;RUE;ESTIENNE D ORVES;1;24.03;24;;Appartement
23586;92073;44;;RUE;DE VERDUN;3;69.25;69;;Appartement
23587;92063;6;B;RUE;JULES PARENT;3;64.05;64;;Appartement
23588;92026;11;;RUE;EDITH CAVELL;1;36.36;36;;Appartement
23589;92050;26;;RUE;THOMAS LEMAITRE;6;416.11;190;;Maison
23590;92026;1;;AV;MALVESIN;3;41.46;57;;Appartement
23591;92050;65;;RUE;MAURICE THOREZ;2;29.92;25;;Appartement
23592;92026;10;;RUE;DU 22 SEPTEMBRE;2;42.02;42;;Appartement
23593;92026;50;B;RUE;DU 22 SEPTEMBRE;2;44.01;37;;Appartement
23594;92026;29;;RUE;DE BEZONS;2;45.05;45;;Appartement
23595;92026;29;;RUE;AUGUSTE BAILLY;3;70.2;70;;Appartement
23596;92073;8;B;RUE;MICHELET;4;91.32;91;;Appartement
23597;92026;13;;AV;GALLIENI;1;36.01;40;;Appartement
23598;92026;110;;RUE;DE COLOMBES;2;42.74;43;;Appartement
23599;92062;5;;RUE;FRANCIS DE PRESSENSE;2;40.7;40;;Appartement
23600;92026;5;;RUE;DONATELLO;3;66.86;67;;Appartement
23601;92063;15;;RUE;DE LA MELONNIERE;4;68.47;70;;Appartement
23602;92063;19;;RUE;DES BONS RAISINS;3;55.4;56;;Appartement
23603;92073;13;;RUE;CHEVREUL;2;41.16;41;;Appartement
23604;92050;47;;SQ;DE LA BRECHE;3;79.41;79;;Appartement
23605;92026;7;;RUE;LYAUTEY;3;56.32;56;;Appartement
23606;92062;34;;RUE;AUGUSTE BLANCHE;1;30.95;32;;Appartement
23607;92063;31;;RUE;CHARLES FLOQUET;3;65.02;66;;Appartement
23608;92063;8;;RUE;JEAN LE COZ;2;23.13;20;;Appartement
23609;92063;8;;RUE;COLONEL DE ROCHEBRUNE;5;132.47;162;;Appartement
23610;92063;19;;BD;DES COTEAUX;2;43;45;;Appartement
23611;92063;42;;RUE;DU CHATEAU;3;57.88;57;;Appartement
23612;92073;2;;RUE;HONORE D ESTIENNE D ORVES;3;59.66;61;;Appartement
23613;92063;1;;RUE;DES DEUX GARES;2;46.18;45;;Appartement
23614;92062;37;;RUE;DE LA REPUBLIQUE;2;55;57;;Appartement
23615;92063;6;;AV;LAVOISIER;3;51.17;53;;Appartement
23616;92063;5;;RUE;DES FRERES LUMIERE;3;55.15;53;;Appartement
23617;92062;39;;RUE;GERHARD;2;40.43;42;;Appartement
23618;92062;17;;RUE;GERHARD PROLONGEE;2;45.27;44;;Appartement
23619;92050;123;;RUE;DE SAINT - CLOUD;4;66.89;64;;Appartement
23620;92026;9;;RUE;DE LA MUTUALITE;1;25.22;28;;Appartement
23621;92062;3;;RUE;DU BICENTENAIRE;1;27.68;28;;Appartement
23622;92062;5;;RUE;ARAGO;3;47.9;48;;Appartement
23623;92073;116;;BD;HENRI SELLIER;4;95.39;98;;Appartement
23624;92073;4;;RUE;ETIENNE DOLET;3;57;53;;Appartement
23625;92050;24;;RUE;DE L'AVENIR;3;62.69;62;;Appartement
23626;92026;3;;RUE;DONATELLO;3;64.12;64;;Appartement
23627;92026;6;;RUE;DES VIEILLES VIGNES;3;52.35;56;;Appartement
23628;92009;23;;RUE;PAUL DEROULEDE;3;66.48;65;;Appartement
23629;92009;50;;RUE;PIERRE JOIGNEAUX;4;78.63;94;;Appartement
23630;92035;39;;RUE;JEAN BONAL;2;38.53;36;;Appartement
23631;92004;101;;RUE;DU CHATEAU;1;19.5;24;;Appartement
23632;92036;2;;ALL;EDOUARD MANET;3;79.49;79;;Appartement
23633;92025;41;;BD;CHARLES DE GAULLE;3;61.52;61;;Appartement
23634;92009;35;;RUE;RASPAIL;3;56.21;50;;Appartement
23635;92004;17;;RUE;DU GENERAL MANGIN;2;38.29;38;;Appartement
23636;92004;21;;AV;DE LA REDOUTE;2;53.39;52;;Appartement
23637;92004;21;;RUE;GALLIENI;3;54.43;60;;Appartement
23638;92004;60;;BD;VOLTAIRE;2;39.31;40;;Appartement
23639;92004;11;;RUE;DE NORMANDIE;3;62.24;58;;Appartement
23640;92025;121;;AV;HENRI BARBUSSE;4;82.17;81;;Appartement
23641;92035;71;;BD;DE LA REPUBLIQUE;4;79.06;80;;Appartement
23642;92035;76;;RUE;SARTORIS;3;51.9;49;;Appartement
23643;92035;3;;RUE;DES BLEUETS;3;64.16;64;;Appartement
23644;92025;21;;RUE;VICTOR HUGO;2;32.02;32;;Appartement
23645;92004;37;;AV;DE LA REDOUTE;3;75.72;62;;Appartement
23646;92025;9;;RUE;PAUL BERT;2;38.05;35;;Appartement
23647;92004;26;;RUE;DES BOURGUIGNONS;3;40.69;40;;Appartement
23648;92004;12;;RUE;DU R P CH GILBERT;2;54.2;54;;Appartement
23649;92004;23;;RUE;DE BRETAGNE;5;102.01;101;;Appartement
23650;92009;221;;AV;D ARGENTEUIL;2;27.73;22;;Appartement
23651;92004;10;;RUE;GEORGES GUYNEMER;1;25.5;27;;Appartement
23652;92009;1;;RUE;CLAUDE MIVIERE;3;52.47;52;;Appartement
23653;92036;9;;RUE;LEONARD DE VINCI;3;67.01;68;;Appartement
23654;92009;9;T;AV;MICHEL RICARD;3;81.43;81;;Appartement
23655;92036;48;;AV;CLAUDE DEBUSSY;4;72.63;72;;Appartement
23656;92004;63;;RUE;PIERRE JOIGNEAUX;1;32.12;32;;Appartement
23657;92004;7;;RUE;STE SOPHIE;3;64.94;64;;Appartement
23658;92009;34;;RUE;PAUL DEROULEDE;3;64.09;64;;Appartement
23659;92004;50;;AV;FLACHAT;4;92.14;98;;Appartement
23660;92004;59;;AV;DE LA MARNE;4;83.05;87;;Appartement
23661;92004;44;;BD;VOLTAIRE;2;35.02;38;;Appartement
23662;92036;32;;RUE;GEORGES THORETTON;3;59.35;59;;Appartement
23663;92025;273;;RUE;SAINT DENIS;3;61.06;62;;Appartement
23664;92025;79;;RUE;DE VARSOVIE;3;49.45;55;;Appartement
23665;92025;10;;RUE;DES VALLEES;2;56.05;60;;Appartement
23666;92035;1;;AV;JOSEPH FROMENT;3;79.23;77;;Appartement
23667;92004;7;;RUE;DU CONTRAT SOCIAL;1;25.2;32;;Appartement
23668;92004;49;;AV;D ARGENTEUIL;3;52.9;53;;Appartement
23669;92009;35;;RUE;RASPAIL;4;69.81;75;;Appartement
23670;92035;51;B;RUE;JEAN BONAL;3;52.02;61;;Appartement
23671;92004;81;;RUE;DU BAC;3;63.2;60;;Appartement
23672;92025;22;;RUE;COLBERT;2;18.72;24;;Appartement
23673;92004;4;B;RUE;DES BRUYERES;5;136.9;163;;Maison
23674;92009;74;;RUE;DU GENERAL LECLERC;2;27.75;33;;Appartement
23675;92025;274;;RUE;D'ESTIENNE D'ORVES;2;60.34;60;;Appartement
23676;92004;4;;RUE;RAPHAEL;2;59.06;60;;Appartement
23677;92004;10;;AV;FLACHAT;2;40.81;41;;Appartement
23678;92004;52;;AV;FLACHAT;2;37.04;50;;Appartement
23679;92004;5;;RUE;DE L EGLISE;3;62.82;67;;Appartement
23680;92025;7;;RUE;MOSLARD;3;58.21;45;;Appartement
23681;92035;61;;RUE;VEUVE LACROIX;3;63.9;64;;Appartement
23682;92025;42;B;RUE;ALEXIS BOUVIER;4;72.8;80;;Maison
23683;92035;6;;RUE;DE SOTTEVILLE;3;63.8;64;;Appartement
23684;92004;10;B;PAS;LORNE;2;26.78;28;;Appartement
23685;92036;12;;RUE;JULES DUMIEN;4;87.94;88;;Appartement
23686;92036;13;;RUE;VILLEBOIS MAREUIL;3;76.07;75;;Maison
23687;92009;1;;RUE;CHARLES CHEFSON;3;73.67;74;;Appartement
23688;92004;39;;RUE;DIDEROT;2;30.65;31;;Appartement
23689;92009;6;;RUE;CHARLES DUFLOS;1;33.63;35;;Appartement
23690;92004;16;B;RUE;JEAN DUSSOURD;4;101.5;104;;Appartement
23691;92025;79;;BD;CHARLES DE GAULLE;4;84.6;84;;Appartement
23692;92025;118;;AV;DE STALINGRAD;3;73.06;68;;Appartement
23693;92025;21;;RUE;JULIEN GALLE;3;56.86;47;;Appartement
23694;92036;8;;RUE;ANTONIN;2;21.47;41;;Appartement
23695;92035;25;;AV;JOSEPH FROMENT;1;25.27;14;;Appartement
23696;92009;10;;AV;DE VERDUN;1;30.48;30;;Appartement
23697;92009;4;;RUE;DE LA PAIX;1;16.94;17;;Appartement
23698;92004;4;;RUE;BERNARD JUGAULT;4;67.23;66;;Appartement
23699;92035;80;;RUE;SARTORIS;3;66.08;66;;Appartement
23700;92004;4;;RUE;SADI CARNOT;3;66.67;66;;Appartement
23701;92025;56;;BD;DE VALMY;2;43.23;44;;Appartement
23702;92035;38;;RUE;JULES FERRY;3;46.73;47;;Appartement
23703;92004;6;;RUE;D ALSACE;3;81.1;73;;Appartement
23704;92036;15;;RUE;AUGUSTINE GUIGNEDOUX;2;26.94;38;;Appartement
23705;92004;45;;RUE;DE NANTERRE;5;136.51;138;;Appartement
23706;92025;124;;AV;DE STALINGRAD;5;90.56;88;;Appartement
23707;92004;6;;RUE;NOVION;1;22.05;19;;Appartement
23708;92004;37;;RUE;GEORGES GUYNEMER;4;74.55;73;;Appartement
23709;92004;23;;RUE;DE BRETAGNE;1;18.49;22;;Appartement
23710;92004;23;;RUE;DE BRETAGNE;2;35.11;36;;Appartement
23711;92025;101;;RUE;HOCHE;1;22.75;22;;Appartement
23712;92025;28;;ALL;DU MOULIN JOLY;2;61.23;58;;Appartement
23713;92004;44;;RUE;MAURICE BOKANOWSKI;2;36.5;30;;Appartement
23714;92009;23;;RUE;DU CAPITAINE GUYNEMER;4;86.15;86;;Appartement
23715;92004;2;;RUE;DE CHAMPAGNE;2;41.95;43;;Appartement
23716;92004;1;;RUE;PIERRE JOIGNEAUX;2;45.71;45;;Appartement
23717;92004;82;;RUE;DU BAC;2;37.01;38;;Appartement
23718;92025;118;;AV;DE STALINGRAD;2;47.09;47;;Appartement
23719;92025;158;;RUE;GABRIEL PERI;2;44.03;36;;Appartement
23720;92004;209;;RUE;DU MENIL;3;72.05;74;;Appartement
23721;92025;25;;RUE;HALPHEN;2;37.99;40;;Appartement
23722;92004;7;;RUE;GEORGES JANIN;1;23.05;23;;Appartement
23723;92004;1;;AV;DE LA REDOUTE;1;11.22;10;;Appartement
23724;92004;3;;AV;DES BAINS;1;30.2;31;;Appartement
23725;92025;68;;RUE;PIERRE BROSSOLETTE;2;39.19;40;;Appartement
23726;92035;107;;AV;GAL LECLERC;2;43.54;43;;Appartement
23727;92035;130;;AV;DU GAL DE GAULLE;3;75.82;75;;Appartement
23728;92035;35;;RUE;PASTEUR;1;18.21;18;;Appartement
23729;92035;52;;AV;DU GAL DE GAULLE;1;33.46;36;;Appartement
23730;92004;54;;AV;CHEVREUL;7;136.6;138;;Maison
23731;92004;19;;RUE;DE BELFORT;4;102.07;105;;Appartement
23732;92004;12;;AV;FAIDHERBE;2;72.27;73;;Appartement
23733;92025;77;;RUE;JULES MICHELET;5;95.29;91;;Appartement
23734;92004;51;;RUE;DU MENIL;1;22.03;22;;Appartement
23735;92035;22;;RUE;PIERRE BROSSOLETTE;4;125.49;105;;Maison
23736;92025;112;;RUE;COLBERT;2;43.71;43;;Appartement
23737;92025;9;;RUE;PAUL LECOMTE;3;35.6;35;;Appartement
23738;92036;36;;RUE;GEORGES THORETTON;4;86.36;82;;Appartement
23739;92004;19;;RUE;MORTINAT;1;16.4;18;;Appartement
23740;92004;3;;AV;SAINT JOSEPH;4;86.28;86;;Appartement
23741;92035;27;;AV;DU GAL DE GAULLE;2;40.64;41;;Appartement
23742;92004;27;;RUE;DES BAS;1;23.42;30;;Appartement
23743;92035;44;;RUE;DE PLAISANCE;2;56.71;33;;Appartement
23744;92009;18;;RUE;DES ROMAINS;1;27;26;;Appartement
23745;92009;5;;RUE;DU GENERAL LECLERC;2;31.86;27;;Appartement
23746;92035;35;;RUE;DE L AIGLE;4;116.05;116;;Appartement
23747;92025;5;;BD;PIERRE DE COUBERTIN;2;32.01;29;;Appartement
23748;92004;14;;RUE;GEORGES GUYNEMER;2;28.76;24;;Appartement
23749;92035;38;;BD;DE LA REPUBLIQUE;2;52.59;51;;Appartement
23750;92035;7;;RUE;DU CHATEAU;2;37.97;38;;Appartement
23751;92025;108;;BD;DE VALMY;3;56.09;57;;Appartement
23752;92025;85;;RUE;DU MARECHAL JOFFRE;2;34.06;31;;Appartement
23753;92004;17;;RUE;DU GENERAL MANGIN;2;35.12;34;;Appartement
23754;92004;5;;RUE;EMILE ZOLA;2;18.48;18;;Appartement
23755;92035;11;;PAS;DES VIGNES;3;69.25;70;;Appartement
23756;92025;81;;RUE;D'ESTIENNE D'ORVES;3;105.06;97;;Maison
23757;92004;97;;RUE;DU CHATEAU;5;122.8;75;;Maison
23758;92004;29;;RUE;PAUL BERT;3;72.36;71;;Appartement
23759;92004;34;;RUE;DE BRETAGNE;3;40.08;40;;Appartement
23760;92004;15;;RUE;DES PARISIENS;2;42.5;44;;Appartement
23761;92035;24;;AV;JOSEPH FROMENT;3;61.46;53;;Appartement
23762;92004;58;;RUE;MAURICE BOKANOWSKI;3;57.77;55;;Appartement
23763;92004;32;;RUE;MONTAIGNE;3;46.59;46;;Appartement
23764;92035;33;;RUE;CAMBON;4;62.54;63;;Appartement
23765;92036;11;;RUE;BASLY;1;21.42;18;;Appartement
23766;92035;30;;RUE;LEON MAURICE NORDMANN;2;44.4;40;;Appartement
23767;92025;3;;AV;DE L'ASSOCIATION;3;57.07;59;;Appartement
23768;92025;16;;RUE;PIERRE BROSSOLETTE;1;10.66;14;;Appartement
23769;92078;15;;AV;DU PONANT;2;46.3;46;;Appartement
23770;92004;9;;RUE;FRANKLIN;2;39.12;45;;Appartement
23771;92025;6;;AV;MENELOTTE;2;31.25;31;;Appartement
23772;92004;14;;RUE;HENRI SAY;3;53.71;67;;Appartement
23773;92004;99;;BD;VOLTAIRE;2;35.18;36;;Appartement
23774;92004;7;;RUE;BERNARD JUGAULT;2;31.03;31;;Maison
23775;92025;13;;ALL;DE L ILE MARANTE;4;79.44;79;;Appartement
23776;92004;54;;RUE;HENRI POINCARE;4;80;80;;Appartement
23777;92004;8;B;RUE;DUCHESNAY;3;59.05;59;;Appartement
23778;92004;29;;RUE;GEORGES GUYNEMER;3;118.05;112;;Appartement
23779;92004;7;;RUE;DE PRONY;2;37.19;36;;Appartement
23780;92036;13;;AV;CLAUDE DEBUSSY;4;66.65;69;;Appartement
23781;92004;35;;RUE;GEORGES GUYNEMER;3;59.74;59;;Appartement
23782;92035;12;;RUE;LEON MAURICE NORDMANN;1;23.79;25;;Appartement
23783;92009;32;;AV;DE L'EUROPE;2;49.01;48;;Appartement
23784;92035;26;;RUE;LEON MAURICE NORDMANN;3;80.92;79;;Appartement
23785;92004;40;;RUE;FRANKLIN;4;95.01;90;;Appartement
23786;92004;80;;AV;CHEVREUL;2;51.53;41;;Appartement
23787;92009;269;;AV;D ARGENTEUIL;3;51.62;60;;Appartement
23788;92004;6;;RUE;D ALSACE;2;52.33;51;;Appartement
23789;92004;1;;RUE;PIERRE JOIGNEAUX;1;29.53;42;;Appartement
23790;92004;209;;RUE;DU MENIL;3;72.13;74;;Appartement
23791;92004;65;;AV;FAIDHERBE;1;34.88;32;;Appartement
23792;92078;50;;AV;DU PONANT;2;41.8;41;;Appartement
23793;92004;2;;RUE;ALBERT DE MUN;2;33.55;31;;Appartement
23794;92004;43;;RUE;GALLIENI;2;50.73;38;;Appartement
23795;92025;90;;RUE;MOSLARD;3;57.74;59;;Appartement
23796;92004;10;;RUE;BENOIT MALON;2;30;30;;Appartement
23797;92025;24;;RUE;DES COTES D AUTY;3;57.16;49;;Appartement
23798;92009;16;;RUE;DU GENERAL LECLERC;3;72.13;65;;Maison
23799;92025;1;;RUE;VICTOR HUGO;3;77.79;80;;Appartement
23800;92004;272;;AV;D ARGENTEUIL;2;49.38;48;;Appartement
23801;92004;138;;BD;VOLTAIRE;1;30.5;30;;Appartement
23802;92025;34;;AV;GENEVIEVE BAIN;2;53.84;50;;Appartement
23803;92035;35;;RUE;VOLTAIRE;2;37.84;37;;Appartement
23804;92004;12;;RUE;EUGENIE EBOUE;2;39.22;41;;Appartement
23805;92025;23;;BD;EDGAR QUINET;2;41.19;41;;Appartement
23806;92025;180;;RUE;D'ESTIENNE D'ORVES;3;68.44;69;;Appartement
23807;92009;269;;AV;D ARGENTEUIL;2;27.73;30;;Appartement
23808;92078;12;;RUE;HENRI BARBUSSE;3;55.58;57;;Appartement
23809;92025;112;;RUE;SAINT DENIS;2;30.94;31;;Appartement
23810;92025;18;;;PETITE RUE DES CHAMPARONS;3;62.81;60;;Appartement
23811;92004;2;;RUE;DE VERDUN;3;55.06;60;;Appartement
23812;92025;143;;AV;HENRI BARBUSSE;4;101.37;102;;Maison
23813;92036;25;;RUE;LEONIE CARON;2;23.38;23;;Appartement
23814;92004;7;;RUE;DE STRASBOURG;2;42.87;41;;Appartement
23815;92025;17;;RUE;AMBROISE PARE;3;64.31;64;;Appartement
23816;92035;11;;RUE;YVES LE CAIGNARD;4;68.04;70;;Appartement
23817;92035;32;;RUE;VOLTAIRE;1;23.52;25;;Appartement
23818;92004;44;;RUE;DE LA SABLIERE;4;98.95;98;;Appartement
23819;92025;13;;ALL;DE L ILE MARANTE;4;79.14;79;;Appartement
23820;92025;104;;RUE;DU MARECHAL JOFFRE;3;61.65;61;;Appartement
23821;92009;28;;RUE;PAUL DEROULEDE;3;41.09;41;;Appartement
23822;92004;7;;RUE;DE STRASBOURG;2;44.57;41;;Appartement
23823;92025;83;;BD;CHARLES DE GAULLE;1;28.3;27;;Appartement
23824;92009;87;;RUE;DU GENERAL LECLERC;3;78.05;77;;Appartement
23825;92035;80;;RUE;SARTORIS;1;23.32;23;;Appartement
23826;92004;11;;RUE;ROBERT DUPONT;1;21.75;21;;Appartement
23827;92025;116;;RUE;DENIS PAPIN;3;60.22;60;;Appartement
23828;92035;25;;AV;JOSEPH FROMENT;3;50.14;48;;Appartement
23829;92044;136;;RUE;ARISTIDE BRIAND;3;66.05;65;;Appartement
23830;92024;77;;RUE;MARTRE;1;16.98;17;;Appartement
23831;92044;5;;RUE;BARBES;4;85.07;84;;Appartement
23832;92044;18;;RUE;BARBES;4;102.14;101;;Appartement
23833;92044;15;;RUE;P VAILLANT COUTURIER;4;78.35;79;;Appartement
23834;92044;74;;RUE;JULES GUESDE;2;52.85;55;;Appartement
23835;92044;9;;RUE;VICTOR HUGO;4;86.97;85;;Appartement
23836;92044;53;;RUE;VOLTAIRE;3;86.97;86;;Appartement
23837;92051;11;;RUE;DU GAL H BERTIER;4;122.79;130;;Appartement
23838;92044;64;;RUE;RIVAY;4;97.24;97;;Appartement
23839;92024;85;;BD;DU GENERAL LECLERC;2;36.03;32;;Appartement
23840;92044;109;;RUE;ANATOLE FRANCE;1;33.91;33;;Appartement
23841;92051;7;;ALL;D ORLEANS;3;48.65;40;;Appartement
23842;92051;34;;RUE;PARMENTIER;1;43.1;43;;Appartement
23843;92051;85;;BD;DU GAL KOENIG;2;27.52;72;;Appartement
23844;92051;41;;BD;D ARGENSON;3;60.45;60;;Appartement
23845;92044;27;;RUE;EDOUARD VAILLANT;4;13.55;80;;Appartement
23846;92044;5;;RUE;MARIUS AUFAN;3;112.47;100;;Maison
23847;92024;15;;RUE;DAGOBERT;2;52.9;53;;Appartement
23848;92024;16;;RUE;CHANCE MILLY;2;21.76;22;;Appartement
23849;92051;50;;RUE;DE CHEZY;1;34.1;35;;Appartement
23850;92044;38;;RUE;DU PDT WILSON;3;52.01;47;;Appartement
23851;92024;28;;BD;DU GENERAL LECLERC;2;39.72;40;;Appartement
23852;92024;10;;AV;ANATOLE FRANCE;2;44.5;44;;Appartement
23853;92044;64;;RUE;VOLTAIRE;1;67.74;19;;Appartement
23854;92044;54;;RUE;RIVAY;2;44.53;50;;Appartement
23855;92024;83;;BD;VICTOR HUGO;1;14.02;16;;Appartement
23856;92051;33;;BD;DE LA SAUSSAYE;3;84.02;85;;Appartement
23857;92024;20;;RUE;HENRI POINCARE;1;15.84;16;;Appartement
23858;92044;1;;RUE;VOLTAIRE;2;40.7;45;;Appartement
23859;92051;85;;RUE;DE VILLIERS;1;28.86;27;;Appartement
23860;92051;86;;RUE;PERRONET;3;70.4;60;;Appartement
23861;92044;77;;RUE;CARNOT;3;60.2;58;;Appartement
23862;92044;17;;RUE;LOUISE MICHEL;2;30.44;32;;Appartement
