cod_dep_com_5;CODDEP;nom_commune_maj;code_postal;Population totale
02355;02;GRICOURT;;979
02356;02;GRISOLLES;;242
02357;02;GRONARD;;73
02358;02;GROUGIS;;336
02359;02;GRUGIES;;1321
02360;02;VILLENEUVE-SUR-AISNE;;2790
02361;02;GUISE;;4723
02362;02;GUIVRY;;250
02363;02;GUNY;;393
02364;02;GUYENCOURT;;263
02366;02;HANNAPES;;331
02367;02;HAPPENCOURT;;134
02368;02;HARAMONT;;581
02369;02;HARCIGNY;;244
02370;02;HARGICOURT;;615
02371;02;HARLY;;1613
02372;02;HARTENNES-ET-TAUX;;357
02373;02;HARY;;202
02374;02;LEHAUCOURT;;870
02375;02;HAUTEVESNES;;162
02376;02;HAUTEVILLE;;179
02377;02;HAUTION;;143
02378;02;LA HERIE;;134
02379;02;LE HERIE-LA-VIEVILLE;;332
02380;02;HINACOURT;;25
02381;02;HIRSON;;8897
02382;02;HOLNON;;1406
02383;02;HOMBLIERES;;1498
02384;02;HOURY;;58
02385;02;HOUSSET;;163
02386;02;IRON;;227
02387;02;ITANCOURT;;1050
02388;02;IVIERS;;231
02389;02;JAULGONNE;;675
02390;02;JEANCOURT;;266
02391;02;JEANTES;;206
02392;02;JONCOURT;;317
02393;02;JOUAIGNES;;146
02395;02;JUMENCOURT;;147
02396;02;JUMIGNY;;65
02397;02;JUSSY;;1272
02398;02;JUVIGNY;;288
02399;02;JUVINCOURT-ET-DAMARY;;612
02400;02;LAFFAUX;;152
02401;02;LAIGNY;;196
02402;02;LANCHY;;39
02403;02;LANDIFAY-ET-BERTAIGNEMONT;;267
02404;02;LANDOUZY-LA-COUR;;190
02405;02;LANDOUZY-LA-VILLE;;540
02406;02;LANDRICOURT;;137
02407;02;LANISCOURT;;208
02408;02;LAON;02000;24970
02409;02;LAPPION;;272
02410;02;LARGNY-SUR-AUTOMNE;;254
02411;02;LATILLY;;207
02412;02;LAUNOY;;101
02413;02;LAVAL-EN-LAONNOIS;;248
02414;02;LAVAQUERESSE;;206
02415;02;LAVERSINE;;164
02416;02;LEME;;430
02417;02;LEMPIRE;;116
02418;02;LERZY;;227
02419;02;LESCHELLE;;278
02420;02;LESDINS;;840
02421;02;LESGES;;107
02422;02;LESQUIELLES-SAINT-GERMAIN;;815
02423;02;LEUILLY-SOUS-COUCY;;430
02424;02;LEURY;;104
02425;02;LEUZE;;175
02426;02;LEVERGIES;;550
02427;02;LHUYS;;139
02428;02;LICY-CLIGNON;;76
02429;02;LIERVAL;;123
02430;02;LIESSE-NOTRE-DAME;;1400
02431;02;LIEZ;;392
02432;02;LIME;;194
02433;02;LISLET;;229
02435;02;LOGNY-LES-AUBENTON;;79
02438;02;LONGPONT;;258
02439;02;LES SEPTVALLONS;;1197
02440;02;LOR;;138
02441;02;LOUATRE;;191
02442;02;LOUPEIGNE;;91
02443;02;LUCY-LE-BOCAGE;;209
02444;02;LUGNY;;121
02445;02;LUZOIR;;288
02446;02;LY-FONTAINE;;119
02447;02;MAAST-ET-VIOLAINE;;152
02448;02;MACHECOURT;;125
02449;02;MACOGNY;;69
02450;02;MACQUIGNY;;370
02451;02;MAGNY-LA-FOSSE;;125
02452;02;MAISSEMY;;246
02453;02;MAIZY;;412
02454;02;LA MALMAISON;;407
02455;02;MALZY;;205
02456;02;MANICAMP;;303
02457;02;MARCHAIS;;414
02458;02;DHUYS ET MORIN-EN-BRIE;;837
02459;02;MARCY;;169
02460;02;MARCY-SOUS-MARLE;;202
02461;02;MAREST-DAMPCOURT;;389
02462;02;MAREUIL-EN-DOLE;;233
02463;02;MARFONTAINE;;91
02464;02;MARGIVAL;;367
02465;02;MARIGNY-EN-ORXOIS;;520
02466;02;MARIZY-SAINTE-GENEVIEVE;;133
02467;02;MARIZY-SAINT-MARD;;52
02468;02;MARLE;;2264
02469;02;MARLY-GOMONT;;498
02470;02;MARTIGNY;;447
02471;02;MARTIGNY-COURPIERRE;;137
02472;02;MAUREGNY-EN-HAYE;;416
02473;02;MAYOT;;216
02474;02;MENNESSIS;;396
02476;02;MENNEVRET;;683
02477;02;MERCIN-ET-VAUX;;985
02478;02;MERLIEUX-ET-FOUQUEROLLES;;269
02480;02;MESBRECOURT-RICHECOURT;;315
02481;02;MESNIL-SAINT-LAURENT;;489
02482;02;MEURIVAL;;55
02483;02;MEZIERES-SUR-OISE;;523
02484;02;MEZY-MOULINS;;530
02485;02;MISSY-AUX-BOIS;;98
02486;02;MISSY-LES-PIERREPONT;;108
02487;02;MISSY-SUR-AISNE;;636
02488;02;MOLAIN;;158
02489;02;MOLINCHART;;349
02490;02;MONAMPTEUIL;;129
02491;02;MONCEAU-LE-NEUF-ET-FAUCOUZY;;333
02492;02;MONCEAU-LES-LEUPS;;462
02493;02;MONCEAU-LE-WAAST;;230
02494;02;MONCEAU-SUR-OISE;;129
02495;02;MONDREPUIS;;1061
02496;02;MONNES;;101
02497;02;MONS-EN-LAONNOIS;;1183
02498;02;MONTAIGU;;776
02499;02;MONTBAVIN;;45
02500;02;MONTBREHAIN;;829
02501;02;MONTCHALONS;;95
02502;02;MONTCORNET;;1333
02503;02;MONT-D'ORIGNY;;833
02504;02;MONTESCOURT-LIZEROLLES;;1644
02505;02;MONTFAUCON;;211
02506;02;MONTGOBERT;;201
02507;02;MONTGRU-SAINT-HILAIRE;;32
02508;02;MONTHENAULT;;157
02509;02;MONTHIERS;;156
02510;02;MONTHUREL;;153
02511;02;MONTIGNY-EN-ARROUAISE;;299
02512;02;MONTIGNY-L'ALLIER;;275
02513;02;MONTIGNY-LE-FRANC;;140
02514;02;MONTIGNY-LENGRAIN;;719
02515;02;MONTIGNY-LES-CONDE;;61
02516;02;MONTIGNY-SOUS-MARLE;;68
02517;02;MONTIGNY-SUR-CRECY;;304
02518;02;MONTLEVON;;306
02519;02;MONTLOUE;;190
02520;02;MONT-NOTRE-DAME;;748
02521;02;MONTREUIL-AUX-LIONS;;1378
02522;02;MONT-SAINT-JEAN;;76
02523;02;MONT-SAINT-MARTIN;;73
02524;02;MONT-SAINT-PERE;;709
02525;02;MORCOURT;;590
02526;02;MORGNY-EN-THIERACHE;;102
02527;02;MORSAIN;;467
02528;02;MORTEFONTAINE;;233
02529;02;MORTIERS;;179
02530;02;MOULINS;;79
02531;02;MOUSSY-VERNEUIL;;119
02532;02;MOY-DE-L'AISNE;;1004
02533;02;MURET-ET-CROUTTES;;119
02534;02;MUSCOURT;;49
02535;02;NAMPCELLES-LA-COUR;;118
02536;02;NAMPTEUIL-SOUS-MURET;;104
02537;02;NANTEUIL-LA-FOSSE;;203
02538;02;NANTEUIL-NOTRE-DAME;;70
02539;02;NAUROY;;710
02540;02;NESLES-LA-MONTAGNE;;1263
02541;02;NEUFCHATEL-SUR-AISNE;;427
02542;02;NEUFLIEUX;;84
02543;02;NEUILLY-SAINT-FRONT;;2100
02544;02;NEUVE-MAISON;;630
02545;02;LA NEUVILLE-BOSMONT;;189
02546;02;LA NEUVILLE-EN-BEINE;;197
02547;02;LA NEUVILLE-HOUSSET;;67
02548;02;LA NEUVILLE-LES-DORENGT;;384
02549;02;NEUVILLE-SAINT-AMAND;;871
02550;02;NEUVILLE-SUR-AILETTE;;118
02551;02;NEUVILLE-SUR-MARGIVAL;;115
02552;02;NEUVILLETTE;;196
02553;02;NIZY-LE-COMTE;;248
02554;02;NOGENTEL;;1093
02555;02;NOGENT-L'ARTAUD;;2154
02556;02;NOIRCOURT;;82
02557;02;NOROY-SUR-OURCQ;;127
02558;02;LE NOUVION-EN-THIERACHE;;2585
02559;02;NOUVION-ET-CATILLON;;466
02560;02;NOUVION-LE-COMTE;;250
02561;02;NOUVION-LE-VINEUX;;157
02562;02;NOUVRON-VINGRE;;214
02563;02;NOYALES;;167
02564;02;NOYANT-ET-ACONIN;;500
02565;02;OEUILLY;;294
02566;02;OGNES;;1127
02567;02;OHIS;;287
02568;02;OIGNY-EN-VALOIS;;166
02569;02;OISY;;474
02570;02;OLLEZY;;177
02571;02;OMISSY;;792
02572;02;ORAINVILLE;;511
02573;02;ORGEVAL;;61
02574;02;ORIGNY-EN-THIERACHE;;1460
02575;02;ORIGNY-SAINTE-BENOITE;;1684
02576;02;OSLY-COURTIL;;338
02577;02;OSTEL;;91
02578;02;OULCHES-LA-VALLEE-FOULON;;87
02579;02;OULCHY-LA-VILLE;;134
02580;02;OULCHY-LE-CHATEAU;;826
02581;02;PAARS;;324
02582;02;PAISSY;;78
02583;02;PANCY-COURTECON;;56
02584;02;PAPLEUX;;127
02585;02;PARCY-ET-TIGNY;;266
02586;02;PARFONDEVAL;;145
02587;02;PARFONDRU;;362
02588;02;PARGNAN;;70
02589;02;PARGNY-FILAIN;;261
02590;02;PARGNY-LA-DHUYS;;173
02591;02;PARGNY-LES-BOIS;;136
02592;02;PARPEVILLE;;196
02593;02;PASLY;;1085
02594;02;PASSY-EN-VALOIS;;138
02595;02;PASSY-SUR-MARNE;;133
02596;02;PAVANT;;778
02598;02;PERNANT;;687
02599;02;PIERREMANDE;;258
02600;02;PIERREPONT;;352
02601;02;PIGNICOURT;;199
02602;02;PINON;;1725
02604;02;PITHON;;85
02605;02;PLEINE-SELVE;;197
02606;02;LE PLESSIER-HULEU;;73
02607;02;PLOISY;;81
02608;02;PLOMION;;475
02609;02;PLOYART-ET-VAURSEINE;;20
02610;02;POMMIERS;;747
02612;02;PONT-ARCY;;128
02613;02;PONTAVERT;;616
02614;02;PONTRU;;272
02615;02;PONTRUET;;365
02616;02;PONT-SAINT-MARD;;214
02617;02;POUILLY-SUR-SERRE;;512
02618;02;PREMONT;;706
02619;02;PREMONTRE;;658
02620;02;PRESLES-ET-BOVES;;356
02621;02;PRESLES-ET-THIERNY;;394
02622;02;PRIEZ;;54
02623;02;PRISCES;;100
02624;02;PROISY;;341
02625;02;PROIX;;144
02626;02;PROUVAIS;;341
02627;02;PROVISEUX-ET-PLESNOY;;126
02628;02;PUISEUX-EN-RETZ;;223
02629;02;PUISIEUX-ET-CLANLIEU;;323
02631;02;QUIERZY;;416
02632;02;QUINCY-BASSE;;58
02633;02;QUINCY-SOUS-LE-MONT;;60
02634;02;RAILLIMONT;;86
02635;02;RAMICOURT;;151
02636;02;REGNY;;204
02637;02;REMAUCOURT;;303
02638;02;REMIES;;238
02639;02;REMIGNY;;353
02640;02;RENANSART;;161
02641;02;RENNEVAL;;115
02642;02;RESIGNY;;176
02643;02;RESSONS-LE-LONG;;777
02644;02;RETHEUIL;;359
02645;02;REUILLY-SAUVIGNY;;201
02647;02;RIBEAUVILLE;;60
02648;02;RIBEMONT;;1975
02649;02;ROCOURT-SAINT-MARTIN;;311
02650;02;ROCQUIGNY;;363
02651;02;ROGECOURT;;107
02652;02;ROGNY;;105
02653;02;ROMENY-SUR-MARNE;;513
02654;02;ROMERY;;83
02655;02;RONCHERES;;135
02656;02;ROUCY;;404
02657;02;ROUGERIES;;254
02658;02;ROUPY;;244
02659;02;ROUVROY;;517
02660;02;ROUVROY-SUR-SERRE;;40
02661;02;ROYAUCOURT-ET-CHAILVET;;257
02662;02;ROZET-SAINT-ALBIN;;331
02663;02;ROZIERES-SUR-CRISE;;226
02664;02;ROZOY-BELLEVALLE;;126
02665;02;GRAND-ROZOY;;305
02666;02;ROZOY-SUR-SERRE;;1019
02667;02;SACONIN-ET-BREUIL;;209
02668;02;SAINS-RICHAUMONT;;1078
02670;02;SAINT-ALGIS;;151
02671;02;SAINT-AUBIN;;292
02672;02;SAINT-BANDRY;;265
02673;02;SAINT-CHRISTOPHE-A -BERRY;;451
02674;02;SAINT-CLEMENT;;48
02675;02;SAINTE-CROIX;;134
02676;02;SAINT-ERME-OUTRE-ET-RAMECOURT;;1756
02677;02;SAINT-EUGENE;;243
02678;02;SAINTE-GENEVIEVE;;68
02679;02;SAINT-GENGOULPH;;154
02680;02;SAINT-GOBAIN;;2331
02681;02;SAINT-GOBERT;;284
02682;02;SAINT-MARD;;117
02683;02;SAINT-MARTIN-RIVIERE;;113
02684;02;SAINT-MICHEL;;3371
02685;02;SAINT-NICOLAS-AUX-BOIS;;121
02686;02;SAINT-PAUL-AUX-BOIS;;377
02687;02;SAINT-PIERRE-AIGLE;;342
02688;02;SAINT-PIERRE-LES-FRANQUEVILLE;;52
02689;02;SAINT-PIERREMONT;;42
02690;02;SAINTE-PREUVE;;81
02691;02;SAINT-QUENTIN;;54851
02693;02;SAINT-REMY-BLANZY;;224
02694;02;SAINT-SIMON;;651
02695;02;SAINT-THIBAUT;;81
02696;02;SAINT-THOMAS;;79
02697;02;SAMOUSSY;;389
02698;02;SANCY-LES-CHEMINOTS;;103
02699;02;SAPONAY;;283
02701;02;SAULCHERY;;716
02702;02;SAVY;;624
02703;02;SEBONCOURT;;1096
02704;02;SELENS;;251
02705;02;LA SELVE;;216
02706;02;SEPTMONTS;;577
02707;02;SEPTVAUX;;181
02708;02;SEQUEHART;;223
02709;02;SERAIN;;415
02710;02;SERAUCOURT-LE-GRAND;;760
02711;02;SERCHES;;300
02712;02;SERGY;;145
02713;02;SERINGES-ET-NESLES;;274
02714;02;SERMOISE;;360
02715;02;SERVAL;;48
02716;02;SERVAIS;;295
02717;02;SERY-LES-MEZIERES;;603
02718;02;SILLY-LA-POTERIE;;124
02719;02;SINCENY;;2069
02720;02;SISSONNE;;2108
02721;02;SISSY;;478
02722;02;SOISSONS;02200;29363
02723;02;SOIZE;;99
02724;02;SOMMELANS;;62
02725;02;SOMMERON;;145
02726;02;SOMMETTE-EAUCOURT;;184
02727;02;SONS-ET-RONCHERES;;224
02728;02;SORBAIS;;268
02729;02;SOUCY;;82
02730;02;SOUPIR;;273
02731;02;LE SOURD;;173
02732;02;SURFONTAINE;;104
02734;02;TAILLEFONTAINE;;280
02735;02;TANNIERES;;17
02736;02;TARTIERS;;172
02737;02;TAVAUX-ET-PONTSERICOURT;;564
02738;02;TERGNIER;02700;13788
02739;02;TERNY-SORNY;;342
02740;02;THENAILLES;;227
02741;02;THENELLES;;544
02742;02;THIERNU;;114
02743;02;LE THUEL;;159
02744;02;TORCY-EN-VALOIS;;74
02745;02;TOULIS-ET-ATTENCOURT;;122
02746;02;TRAVECY;;666
02747;02;TREFCON;;83
02748;02;TRELOU-SUR-MARNE;;963
02749;02;TROESNES;;226
02750;02;TROSLY-LOIRE;;591
02751;02;TRUCY;;146
02752;02;TUGNY-ET-PONT;;286
02753;02;TUPIGNY;;332
02754;02;UGNY-LE-GAY;;188
02755;02;URCEL;02000;599
02756;02;URVILLERS;;696
02757;02;VADENCOURT;;537
02758;02;VAILLY-SUR-AISNE;02370;2049
02759;02;LA VALLEE-AU-BLE;;373
02760;02;LA VALLEE-MULATRE;;145
02761;02;VARISCOURT;;215
02762;02;VASSENS;;144
02763;02;VASSENY;;223
02764;02;VASSOGNE;;91
02765;02;VAUCELLES-ET-BEFFECOURT;;256
02766;02;VAUDESSON;;241
02767;02;VAUXREZIS;;325
02768;02;VAUXAILLON;;548
02769;02;VAUX-ANDIGNY;;912
02770;02;VAUXBUIN;;808
02772;02;VAUX-EN-VERMANDOIS;;161
02773;02;VAUXTIN;;39
02774;02;VENDELLES;;119
02775;02;VENDEUIL;;953
02776;02;VENDHUILE;;570
02777;02;VENDIERES;;149
02778;02;VENDRESSE-BEAULNE;;98
02779;02;VENEROLLES;;222
02780;02;VENIZEL;;1395
02781;02;VERDILLY;;469
02782;02;LE VERGUIER;;222
02783;02;GRAND-VERLY;;138
02784;02;PETIT-VERLY;;138
02785;02;VERMAND;;1130
02786;02;VERNEUIL-SOUS-COUCY;;129
02787;02;VERNEUIL-SUR-SERRE;;260
02788;02;VERSIGNY;;467
02789;02;VERVINS;;2683
02790;02;VESLES-ET-CAUMONT;;241
02791;02;VESLUD;;265
02792;02;VEUILLY-LA-POTERIE;;164
02793;02;VEZAPONIN;;120
02794;02;VEZILLY;;192
02795;02;VIC-SUR-AISNE;;1636
02796;02;VICHEL-NANTEUIL;;83
02797;02;VIEL-ARCY;;173
02798;02;VIELS-MAISONS;;1240
02799;02;VIERZY;;416
02800;02;VIFFORT;;318
02801;02;VIGNEUX-HOCQUET;;275
02802;02;LA VILLE-AUX-BOIS-LES-DIZY;;209
02803;02;LA VILLE-AUX-BOIS-LES-PONTAVERT;;151
02804;02;VILLEMONTOIRE;;189
02805;02;VILLENEUVE-SAINT-GERMAIN;;2593
02806;02;VILLENEUVE-SUR-FERE;;299
02807;02;VILLEQUIER-AUMONT;;680
02808;02;VILLERET;;294
02809;02;VILLERS-AGRON-AIGUIZY;;72
02810;02;VILLERS-COTTERETS;02600;10841
02812;02;VILLERS-HELON;;213
02813;02;VILLERS-LE-SEC;;260
02814;02;VILLERS-LES-GUISE;;162
02815;02;VILLERS-SAINT-CHRISTOPHE;;447
02816;02;VILLERS-SUR-FERE;;537
02817;02;VILLE-SAVOYE;;83
02818;02;VILLIERS-SAINT-DENIS;;1177
02819;02;VINCY-REUIL-ET-MAGNY;;117
02820;02;VIRY-NOUREUIL;;1731
02821;02;VIVAISE;;701
02822;02;VIVIERES;;403
02823;02;VOHARIES;;74
02824;02;VORGES;;383
02826;02;VOULPAIX;;363
02827;02;VOYENNE;;317
02828;02;VREGNY;;94
02829;02;VUILLERY;;43
02830;02;WASSIGNY;;971
02831;02;WATIGNY;;385
02832;02;WIEGE-FATY;;194
02833;02;WIMY;;515
02834;02;WISSIGNICOURT;;175
03001;03;ABREST;;2964
03002;03;AGONGES;;321
03003;03;AINAY-LE-CHATEAU;;1014
03004;03;ANDELAROCHE;;260
03005;03;ARCHIGNAT;;341
03006;03;ARFEUILLES;;650
03007;03;ARPHEUILLES-SAINT-PRIEST;;364
03008;03;ARRONNES;;386
03009;03;AUBIGNY;;171
03010;03;AUDES;;437
03011;03;AUROUER;;430
03012;03;AUTRY-ISSARDS;;328
03013;03;AVERMES;;4049
03014;03;AVRILLY;;139
03015;03;BAGNEUX;;339
03016;03;BARBERIER;;145
03017;03;BARRAIS-BUSSOLLES;;195
03018;03;BAYET;;699
03019;03;BEAULON;;1664
03020;03;BEAUNE-D'ALLIER;;301
03021;03;BEGUES;;226
03022;03;BELLENAVES;;1014
03023;03;BELLERIVE-SUR-ALLIER;;8972
03024;03;BERT;;243
03025;03;BESSAY-SUR-ALLIER;;1359
03026;03;BESSON;;779
03027;03;BEZENET;;952
03028;03;BILLEZOIS;;371
03029;03;BILLY;;795
03030;03;BIOZAT;;871
03031;03;BIZENEUILLE;;300
03032;03;BLOMARD;;246
03033;03;BOST;;185
03034;03;BOUCE;;508
03035;03;LE BOUCHAUD;;216
03036;03;BOURBON-L'ARCHAMBAULT;;2644
03037;03;BRAIZE;;261
03038;03;BRANSAT;;529
03039;03;BRESNAY;;391
03040;03;BRESSOLLES;;1164
03041;03;LE BRETHON;;331
03042;03;LE BREUIL;;547
03043;03;BROUT-VERNET;;1264
03044;03;BRUGHEAS;;1552
03045;03;BUSSET;;867
03046;03;BUXIERES-LES-MINES;;1049
03047;03;LA CELLE;;416
03048;03;CERILLY;;1329
03049;03;CESSET;;438
03050;03;LA CHABANNE;;189
03051;03;CHAMBERAT;;307
03052;03;CHAMBLET;;1122
03053;03;CHANTELLE;;1127
03054;03;CHAPEAU;;243
03055;03;LA CHAPELAUDE;;983
03056;03;LA CHAPELLE;;389
03057;03;LA CHAPELLE-AUX-CHASSES;;207
03058;03;CHAPPES;;244
03059;03;CHAREIL-CINTRAT;;366
03060;03;CHARMEIL;;1047
03061;03;CHARMES;;400
03062;03;CHARROUX;;368
03063;03;CHASSENARD;;1048
03064;03;CHATEAU-SUR-ALLIER;;181
03065;03;CHATEL-DE-NEUVRE;;553
03066;03;CHATEL-MONTAGNE;;329
03067;03;CHATELPERRON;;142
03068;03;CHATELUS;;105
03069;03;CHATILLON;;318
03070;03;CHAVENON;;134
03071;03;CHAVROCHES;;251
03072;03;CHAZEMAIS;;504
03073;03;CHEMILLY;;649
03074;03;CHEVAGNES;;671
03075;03;CHEZELLE;;170
03076;03;CHEZY;;234
03077;03;CHIRAT-L'EGLISE;;131
03078;03;CHOUVIGNY;;239
03079;03;CINDRE;;311
03080;03;COGNAT-LYONNE;;702
03081;03;COLOMBIER;;339
03082;03;COMMENTRY;;6321
03083;03;CONTIGNY;;593
03084;03;COSNE-D'ALLIER;;2065
03085;03;COULANDON;;701
03086;03;COULANGES;;329
03087;03;COULEUVRE;;604
03088;03;COURCAIS;;322
03089;03;COUTANSOUZE;;153
03090;03;COUZON;;313
03091;03;CRECHY;;447
03092;03;CRESSANGES;;641
03093;03;CREUZIER-LE-NEUF;;1212
03094;03;CREUZIER-LE-VIEUX;;3399
03095;03;CUSSET;03300;12955
03096;03;DENEUILLE-LES-CHANTELLE;;87
03097;03;DENEUILLE-LES-MINES;;369
03098;03;DESERTINES;;4546
03099;03;DEUX-CHAISES;;402
03100;03;DIOU;;1416
03101;03;DOMERAT;;8895
03102;03;DOMPIERRE-SUR-BESBRE;;3091
03103;03;LE DONJON;;1090
03104;03;DOYET;;1201
03105;03;DROITURIER;;364
03106;03;DURDAT-LAREQUILLE;;1421
03107;03;EBREUIL;;1297
03108;03;ECHASSIERES;;382
03109;03;ESCUROLLES;;813
03110;03;ESPINASSE-VOZELLE;;994
03111;03;ESTIVAREILLES;;1136
03112;03;ETROUSSAT;;677
03113;03;FERRIERES-SUR-SICHON;;552
03114;03;LA FERTE-HAUTERIVE;;286
03115;03;FLEURIEL;;348
03116;03;FOURILLES;;196
03117;03;FRANCHESSE;;487
03118;03;GANNAT;;6027
03119;03;GANNAY-SUR-LOIRE;;417
03120;03;GARNAT-SUR-ENGIEVRE;;722
03121;03;GENNETINES;;664
03122;03;GIPCY;;242
03124;03;GOUISE;;222
03125;03;LA GUILLERMIE;;126
03126;03;HAUTERIVE;;1180
03127;03;HERISSON;;630
03128;03;HURIEL;;2702
03129;03;HYDS;;325
03130;03;ISLE-ET-BARDAIS;;285
03131;03;ISSERPENT;;563
03132;03;JALIGNY-SUR-BESBRE;;574
03133;03;JENZAT;;529
03134;03;LAFELINE;;196
03135;03;LALIZOLLE;;416
03136;03;LAMAIDS;;240
03137;03;LANGY;;277
03138;03;LAPALISSE;;3217
03139;03;LAPRUGNE;;324
03140;03;LAVAULT-SAINTE-ANNE;;1187
03141;03;LAVOINE;;151
03142;03;LENAX;;247
03143;03;LETELON;;95
03144;03;LIERNOLLES;;219
03145;03;LIGNEROLLES;;749
03146;03;LIMOISE;;189
03147;03;LODDES;;169
03148;03;LORIGES;;355
03149;03;LOUCHY-MONTFAND;;457
03150;03;LOUROUX-BOURBONNAIS;;210
03151;03;LOUROUX-DE-BEAUNE;;162
03152;03;LOUROUX-DE-BOUBLE;;238
03154;03;LUNEAU;;280
03155;03;LURCY-LEVIS;;1923
03156;03;LUSIGNY;;1742
03157;03;MAGNET;;1043
03158;03;HAUT-BOCAGE;;890
03159;03;MALICORNE;;795
03160;03;MARCENAT;;414
03161;03;MARCILLAT-EN-COMBRAILLE;;929
03162;03;MARIGNY;;208
03163;03;MARIOL;;773
03164;03;LE MAYET-D'ECOLE;;275
03165;03;LE MAYET-DE-MONTAGNE;;1470
03166;03;MAZERIER;;311
03167;03;MAZIRAT;;290
03168;03;MEAULNE-VITRAY;;921
03169;03;MEILLARD;;337
03170;03;MEILLERS;;135
03171;03;MERCY;;255
03172;03;MESPLES;;124
03173;03;MOLINET;;1175
03174;03;MOLLES;;939
03175;03;MONESTIER;;290
03176;03;MONETAY-SUR-ALLIER;;551
03177;03;MONETAY-SUR-LOIRE;;256
03178;03;MONTAIGUET-EN-FOREZ;;304
03179;03;MONTAIGU-LE-BLIN;;307
03180;03;MONTBEUGNY;;673
03181;03;MONTCOMBROUX-LES-MINES;;299
03182;03;MONTEIGNET-SUR-L'ANDELOT;;264
03183;03;LE MONTET;;473
03184;03;MONTILLY;;513
03185;03;MONTLUCON;;35431
03186;03;MONTMARAULT;;1545
03187;03;MONTOLDRE;;639
03188;03;MONTORD;;220
03189;03;MONTVICQ;;739
03190;03;MOULINS;03000;19788
03191;03;MURAT;;288
03192;03;NADES;;153
03193;03;NASSIGNY;;191
03194;03;NAVES;;127
03195;03;NERIS-LES-BAINS;;2664
03196;03;NEUILLY-EN-DONJON;;224
03197;03;NEUILLY-LE-REAL;;1485
03198;03;NEURE;;187
03200;03;NEUVY;;1776
03201;03;NIZEROLLES;;317
03202;03;NOYANT-D'ALLIER;;618
03203;03;PARAY-LE-FRESIL;;396
03204;03;PARAY-SOUS-BRIAILLES;;641
03205;03;PERIGNY;;451
03206;03;LA PETITE-MARCHE;;174
03207;03;PIERREFITTE-SUR-LOIRE;;525
03208;03;LE PIN;;432
03209;03;POEZAT;;154
03210;03;POUZY-MESANGY;;409
03211;03;PREMILHAT;;2556
03212;03;QUINSSAINES;;1537
03213;03;REUGNY;;256
03214;03;ROCLES;;385
03215;03;RONGERES;;558
03216;03;RONNET;;175
03217;03;SAINT-ANGEL;;796
03218;03;SAINT-AUBIN-LE-MONIAL;;280
03219;03;SAINT-BONNET-DE-FOUR;;220
03220;03;SAINT-BONNET-DE-ROCHEFORT;;725
03221;03;SAINT-BONNET-TRONCAIS;;738
03222;03;SAINT-CAPRAIS;;95
03223;03;SAINT-CHRISTOPHE;;455
03224;03;SAINT-CLEMENT;;295
03225;03;SAINT-DESIRE;;454
03226;03;SAINT-DIDIER-EN-DONJON;;255
03227;03;SAINT-DIDIER-LA-FORET;;381
03228;03;SAINT-ELOY-D'ALLIER;;38
03229;03;SAINT-ENNEMOND;;630
03230;03;SAINT-ETIENNE-DE-VICQ;;542
03231;03;SAINT-FARGEOL;;193
03232;03;SAINT-FELIX;;312
03233;03;SAINT-GENEST;;403
03234;03;SAINT-GERAND-DE-VAUX;;384
03235;03;SAINT-GERAND-LE-PUY;;979
03236;03;SAINT-GERMAIN-DES-FOSSES;;3724
03237;03;SAINT-GERMAIN-DE-SALLES;;436
03238;03;SAINT-HILAIRE;;538
03239;03;SAINT-LEGER-SUR-VOUZANCE;;274
03240;03;SAINT-LEON;;554
03241;03;SAINT-LEOPARDIN-D'AUGY;;414
03242;03;SAINT-LOUP;;582
03243;03;SAINT-MARCEL-EN-MURAT;;127
03244;03;SAINT-MARCEL-EN-MARCILLAT;;130
03245;03;SAINT-MARTIN-DES-LAIS;;125
03246;03;SAINT-MARTINIEN;;606
03247;03;SAINT-MENOUX;;1139
03248;03;SAINT-NICOLAS-DES-BIEFS;;167
03249;03;SAINT-PALAIS;;164
03250;03;SAINT-PIERRE-LAVAL;;355
03251;03;SAINT-PLAISIR;;385
03252;03;SAINT-PONT;;692
03253;03;SAINT-POURCAIN-SUR-BESBRE;;389
03254;03;SAINT-POURCAIN-SUR-SIOULE;;5339
03255;03;SAINT-PRIEST-D'ANDELOT;;147
03256;03;SAINT-PRIEST-EN-MURAT;;219
03257;03;SAINT-PRIX;;826
03258;03;SAINT-REMY-EN-ROLLAT;;1763
03259;03;SAINT-SAUVIER;;341
03260;03;SAINT-SORNIN;;229
03261;03;SAINTE-THERENCE;;185
03262;03;SAINT-VICTOR;;2130
03263;03;SAINT-VOIR;;202
03264;03;SAINT-YORRE;;2623
03265;03;SALIGNY-SUR-ROUDON;;749
03266;03;SANSSAT;;280
03267;03;SAULCET;;688
03268;03;SAULZET;;389
03269;03;SAUVAGNY;;87
03270;03;SAZERET;;148
03271;03;SERBANNES;;837
03272;03;SERVILLY;;289
03273;03;SEUILLET;;507
03274;03;SORBIER;;324
03275;03;SOUVIGNY;;1796
03276;03;SUSSAT;;108
03277;03;TARGET;;259
03278;03;TAXAT-SENAT;;195
03279;03;TEILLET-ARGENTY;;566
03280;03;TERJAT;;191
03281;03;LE THEIL;;394
03282;03;THENEUILLE;;385
03283;03;THIEL-SUR-ACOLIN;;1083
03284;03;THIONNE;;299
